participant_id,domain,word,x_norm,y_norm,devnagri_word
31417,foods,चावल,0.2473727845123126,0.3969964087495919,चावल
31417,foods,दही,0.479640625347477,0.2200892371313527,दही
31417,foods,दाल,0.2885353934522948,0.3942104690390685,दाल
31417,foods,पानी,0.515772343224023,0.2200892371313527,पानी
31417,foods,प्याज,0.3416993376447855,0.2173032974208292,प्याज
35389,animals,bagh,0.3292573794819349,0.4106037140262218,बाघ
35389,animals,bakri,0.8791498795861231,0.3719040245664136,बकरी
35389,animals,bhalu,0.5955716172158559,0.3525299541474211,भालू
35389,animals,gaay,0.8763164437300935,0.4434984500670589,गाय
35389,animals,ghoda,0.8805029234274783,0.5123839091157256,घोड़ा
35389,animals,hathi,0.6488200450611472,0.3502079966770504,हाथी
35389,animals,kutta,0.2123055706376,0.6188080551301984,कुत्ता
35389,animals,saap,0.10860993049209,0.3293101404715362,सांप
35389,animals,sher,0.3266210044229056,0.3409200473094786,शेर
35389,animals,suar,0.2155445518368931,0.6845975272118725,सुअर
35389,body-parts,aankh,0.1253573319216516,0.1547504245631362,आंख
35389,body-parts,daat,0.1433620305280717,0.3467492116547782,दांत
35389,body-parts,dil,0.3650190382565308,0.4961300070645342,दिल
35389,body-parts,dimag,0.7675226885254327,0.0885981428927764,दिमाग
35389,body-parts,gala,0.3674010442286692,0.2608359128642118,गला
35389,body-parts,jeeb,0.1380741060818894,0.284829708519085,जीभ
35389,body-parts,kohni,0.6378044100004034,0.3653250744056942,कोहनी
35389,body-parts,muh,0.1206139004749718,0.2232972258984057,मुंह
35389,body-parts,naak,0.1192185703769386,0.0897590863357388,नाक
35389,body-parts,pair,0.6279891889951228,0.2956656333780392,पैर
35389,body-parts,pet,0.3668459581172141,0.3355262958063298,पेट
35389,body-parts,sar,0.6659838875838892,0.0897590863357388,सर
35389,foods,chawal,0.4925127726557179,0.3332043203438453,चावल
35389,foods,dal,0.4982699030691213,0.3951238234795386,दाल
35389,foods,halwa,0.714355126783944,0.6188080403674384,हलवा
35389,foods,idli,0.3448811995703698,0.6575077298272467,इडली
35389,foods,kachori,0.8367001461853774,0.3506191806007591,कचौड़ी
35389,foods,paratha,0.2576022524271272,0.2732198016811425,पराठा
35389,foods,rasam,0.2429280375729513,0.6582817708572748,रसम
35389,foods,roti,0.2866428154428713,0.3448142271817878,रोटी
35389,foods,sabzi,0.2782637900707915,0.420278621628414,सब्ज़ी
35389,foods,samaso,0.8381133641005725,0.2809597395731041,समोसा
42616,animals,गधा,0.2923446252333955,0.3394025101643981,गधा
42616,animals,गाय,0.0156432277489528,0.345059218667138,गाय
42616,animals,घोड़ा,0.2495738304012122,0.3375169406634847,घोड़ा
42616,animals,बकरी,0.0958522873333258,0.3412880796653114,बकरी
42616,animals,बैल,0.20234291799787,0.3375169406634847,बैल
42616,animals,भैंस,0.0575820855733771,0.3431736491662247,भैंस
42616,body-parts,आंख,0.0199968754882049,0.3827706086854045,आंख
42616,body-parts,कान,0.1531424246808605,0.3846561781863178,कान
42616,body-parts,नाक,0.0641061312617555,0.3827706086854045,नाक
42616,body-parts,मुंह,0.1106235872889243,0.3827706086854045,मुंह
42616,foods,चावल,0.0530002909644351,0.2413528961169053,चावल
42616,foods,दही,0.3658563658563659,0.2375817571150786,दही
42616,foods,दाल,0.0128059761221903,0.2413528961169053,दाल
42616,foods,दूध,0.329761654127007,0.2319250486123387,दूध
42616,foods,मक्खन,0.4026061559200179,0.2356961876141653,मक्खन
42616,foods,रोटी,0.1863504517620386,0.239467326615992,रोटी
43909,animals,bandar,0.3915881073241479,0.3514507560277891,बंदर
43909,animals,batak,0.2439699085787538,0.344912137310993,बतख
43909,animals,bhediya,0.4308294102931477,0.3988557417245607,भेड़िया
43909,animals,billi,0.2508378706394539,0.429914180629342,बिल्ली
43909,animals,chuha,0.2439112394010463,0.3024111156518185,चूहा
43909,animals,gaai,0.2451231087041483,0.256640784634246,गाय
43909,animals,haathi,0.3906886474165849,0.4331834899877401,हाथी
43909,animals,kutta,0.2470737428035956,0.4740498569677155,कुत्ता
43909,animals,mor,0.4024617721632096,0.3089497343686146,मोर
43909,animals,murgi,0.2464698331193838,0.3825091949325705,मुर्गी
43909,animals,saap,0.4329118743910496,0.3563547200653862,सांप
43909,animals,sher,0.3879308416649891,0.3923171230077646,शेर
43909,body-parts,aakhn,0.3607747638052718,0.3285655905190028,आंख
43909,body-parts,baal,0.2646017006916742,0.3808745402533715,बाल
43909,body-parts,chamdi,0.2569202680788814,0.3367388639149979,चमड़ी
43909,body-parts,hath,0.1941195563365306,0.3481814466693911,हाथ
43909,body-parts,kaan,0.3858013624955181,0.3743359215365754,कान
43909,body-parts,mu,0.4172442565500361,0.3677973028197793,मुंह
43909,body-parts,nakh,0.3996591775415938,0.3269309358398038,नख
43909,body-parts,pair,0.194231520223152,0.3874131589701675,पैर
43909,foods,bhukh,0.5143347329450539,0.2353902738046587,भूख
43909,foods,chatpata,0.4222638235697,0.596648957907642,चटपटा
43909,foods,chaval,0.306223551317497,0.341642827952595,चावल
43909,foods,dhudh,0.2313627582778838,0.3383735185941969,दूध
43909,foods,fal,0.2035506106075046,0.3383735185941969,फल
43909,foods,meetha,0.3953623056744756,0.5508786268900695,मीठा
43909,foods,roti,0.2722100364089831,0.3383735185941969,रोटी
43909,foods,swadisht,0.4611414346723913,0.2370249284838577,स्वादिष्ट
43909,foods,teekha,0.4429767021035964,0.5525132815692685,तीखा
53105,animals,कुत्ता,0.4928050301525324,0.2297852092856173,कुत्ता
53105,animals,गाय,0.6887980543030185,0.1274439107097061,गाय
53105,animals,घोडा,0.7335660335704579,0.4479845817210505,घोडा
53105,animals,बाघ,0.0746103816419192,0.509775554446129,बाघ
53105,animals,बिल्ली,0.5176500247125604,0.1718561723558562,बिल्ली
53105,animals,भालू,0.3136159267470376,0.6043929814314054,भालू
53105,animals,भैंस,0.6875051191599977,0.1718561723558562,भैंस
53105,animals,शेर,0.0604448056743884,0.4557084533116853,शेर
53105,animals,हाथी,0.7588308134558112,0.5368091050133509,हाथी
53105,body-parts,आँख,0.6392720688345395,0.0521361332367849,आँख
53105,body-parts,कान,0.6496359523719996,0.1815109823799179,कान
53105,body-parts,नाक,0.5074663855448985,0.1235819454501569,नाक
53105,body-parts,पैर,0.0659700470138846,0.3746078016100199,पैर
53105,body-parts,मूह,0.5031180969314359,0.0038619357953174,मूह
53105,body-parts,हाथ,0.145189969501183,0.4537774854140267,हाथ
